879	платишь	платить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#255.68#255.91
880	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#255.91#256.14
881	за	за	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#256.14#256.37
882	весь	весь	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#256.37#256.6
883	проект	проект	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#256.6#256.83
884	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#256.83#257.06
885	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#257.06#257.29
886	есть	быть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#257.29#257.52
887	неважно	неважно	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#257.52#257.75
888	месяц	месяц	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#257.75#257.98
889	снимаешь	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#257.98#258.21
890	два	два	NUM	_	Case=Acc|Gender=Masc	_	_	_	@sag1984m-words#@sag1984m#258.21#258.44
891	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#258.44#258.67
892	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#258.67#258.9
893	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#258.9#259.13
894	опорная	опорный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#259.13#259.36
895	сумма	сумма	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#259.36#259.59
896	да	да	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#259.59#259.82
897	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
898	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
899	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#260.28#260.51
900	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#260.51#260.74
901	заплатил	платить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#260.74#260.97
902	условно	условно	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#260.97#261.2
903	миллион	миллион	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#261.2#261.44
904	и	и	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#262.2#262.468
905	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#262.468#262.736
906	с	с	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#262.736#263.004
907	тобой	ты	PRON	_	Case=Ins|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#263.004#263.272
908	сидит	сидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#263.272#263.54
909	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#263.54#263.808
910	этом	этот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#263.808#264.076
911	новом	новый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#264.076#264.344
912	Орлеане	Орлеан	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#264.344#264.612
913	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#264.612#264.88
914	доснять	доснять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#264.88#265.148
915	переснять	переснять	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#265.148#265.416
916	никаких	никакой	DET	_	Case=Gen|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#265.416#265.684
917	переработок	переработка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#265.684#265.952
918	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#265.952#266.22
919	существует	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#266.22#266.488
920	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#266.488#266.756
921	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#266.756#267.024
922	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#267.024#267.292
923	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#267.292#267.56
924	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#267.56#267.828
925	заботишься	заботишься	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#267.828#268.096
926	о	о	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#268.096#268.364
927	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#268.364#268.632
928	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#268.632#268.9
929	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#268.9#269.168
930	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#269.168#269.436
931	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#269.436#269.704
932	вечером	вечер	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#269.704#269.972
933	на	на	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#269.972#270.24
934	спектакль	спектакль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#270.24#270.508
935	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#270.508#270.776
936	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#270.776#271.044
937	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#271.044#271.312
938	или	или	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#271.312#271.58
939	иль...	иль...	X	_	_	_	_	_	@sag1984m-words#@sag1984m#271.58#271.848
940	к	к	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#271.848#272.116
941	маме	мама	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#272.116#272.384
942	успеть	успеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#272.384#272.652
943	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#272.652#272.92
944	еще	еще	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#272.92#273.188
945	что-то	что-то	PRON	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#273.188#273.456
946	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#273.456#273.724
947	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#273.724#273.992
948	разговоров	разговор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#273.992#274.26
949	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#274.26#274.528
950	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#274.528#274.796
951	другая	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#274.796#275.064
952	индустрия	индустрия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#275.064#275.332
953	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#275.332#275.6
954	к	к	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#275.6#275.868
955	этому	это	PRON	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#275.868#276.136
956	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@sag1984m-words#@sag1984m#276.136#276.404
957	прийти	прийти	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#276.404#276.672
958	а	а	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#276.672#276.94
959	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#276.94#277.208
960	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#277.208#277.476
961	нету	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#277.476#277.744
962	профсоюзов	профсоюз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#277.744#278.04
963	профсоюзы	профсоюз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#285.48#286.253
964	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#289.186#289.564
965	дополнительные	дополнительный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#289.564#289.942
966	затраты	затрата	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#289.942#290.32
967	да	да	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#293.853#294.106
968	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@sag1984m-words#@sag1984m#296.04#296.36
969	защищают	защищать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#296.36#296.68
970	твои	твой	DET	_	Case=Acc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#296.68#297.0
971	права	право	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#297.0#297.32
972	как	как	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#297.32#297.64
973	работника	работник	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#297.64#297.96
974	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#301.56#301.78
975	да	да	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#301.78#302.0
976	смотри	смотреть	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#312.24#312.606
977	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#312.606#312.973
978	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#313.626#313.838
979	честно	честно	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#313.838#314.05
980	тебе	ты	PRON	_	Case=Dat|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#314.05#314.262
981	скажу	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#314.262#314.474
982	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#314.474#314.686
983	если	если	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#314.686#314.898
984	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#314.898#315.11
985	россии	россия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#315.11#315.322
986	появится	появиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#315.322#315.534
987	профсоюзы	профсоюз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#315.534#315.746
988	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#315.746#315.958
989	всех	весь	DET	_	Case=Gen|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#315.958#316.173
990	ээ	ээ	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#316.68#317.005
991	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#317.005#317.33
992	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#317.33#317.655
993	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#317.655#317.98
994	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@sag1984m-words#@sag1984m#317.98#318.305
995	раза	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#318.305#318.63
996	меньше	мало	ADV	_	Degree=Cmp	_	_	_	@sag1984m-words#@sag1984m#318.63#318.955
997	российских	российский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#318.955#319.28
998	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#319.28#319.605
999	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#319.605#319.93
1000	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#319.93#320.255
1001	вместо	вместо	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#320.255#320.58
1002	ста	сто	NUM	_	Case=Gen	_	_	_	@sag1984m-words#@sag1984m#320.58#320.905
1003	сорока	сорок	NUM	_	Case=Gen	_	_	_	@sag1984m-words#@sag1984m#320.905#321.23
1004	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#321.23#321.555
1005	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#321.555#321.88
1006	семьдесят	семьдесать	NUM	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#321.88#322.213
1007	э	э	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#324.24#324.48
1008	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#324.48#324.72
1009	дело	дело	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#324.72#324.96
1010	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#324.96#325.2
1011	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#325.2#325.44
1012	давать	давать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#325.44#325.68
1013	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#325.68#325.92
1014	дело	дело	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#325.92#326.16
1015	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#326.16#326.4
1016	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#326.4#326.64
1017	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#326.64#326.88
1018	сегодня	сегодня	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#326.88#327.12
1019	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#327.12#327.36
1020	по-честному	по-честному	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#327.36#327.6
1021	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#327.6#327.84
1022	а	а	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#327.84#328.08
1023	если	если	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#328.08#328.32
1024	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#328.32#328.56
1025	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#328.56#328.8
1026	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#328.8#329.04
1027	дружеские	дружеский	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#329.04#329.28
1028	отношения	отношение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#329.28#329.52
1029	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#329.52#329.76
1030	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#329.76#330.0
1031	с	с	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#330.0#330.24
1032	двадцатью	двадцать	NUM	_	Case=Ins	_	_	_	@sag1984m-words#@sag1984m#330.24#330.48
1033	с	с	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#330.48#330.72
1034	тридцатью	тридцать	NUM	_	Case=Ins	_	_	_	@sag1984m-words#@sag1984m#330.72#330.96
1035	людьми	человек	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#330.96#331.2
1036	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#331.2#331.44
1037	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#331.44#331.68
1038	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#331.68#331.92
1039	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#331.92#332.16
1040	братцы	братец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#332.16#332.4
1041	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=EMPTY|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#332.4#332.64
1042	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#332.64#332.88
1043	выйдем	выйти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#332.88#333.12
1044	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#333.12#333.36
1045	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#333.36#333.6
1046	ну	ну	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#333.6#333.84
1047	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#333.84#334.08
1048	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#334.08#334.32
1049	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#334.32#334.56
1050	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#334.56#334.8
1051	смену	смена	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#334.8#335.04
1052	снимем	снимть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#335.04#335.28
1053	через	через	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#335.28#335.52
1054	недельку	неделька	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#335.52#335.76
1055	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#335.76#336.0
1056	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@sag1984m-words#@sag1984m#336.0#336.24
1057	заплачу	платить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#336.24#336.48
1058	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#336.48#336.72
1059	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#336.72#336.96
1060	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#336.96#337.2
1061	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#337.2#337.44
1062	америке	америка	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#337.44#337.68
1063	никто	никто	PRON	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#337.68#337.92
1064	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#337.92#338.16
1065	выйдет	выйти	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#338.16#338.4
1066	на	на	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#338.4#338.64
1067	смену	смена	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#338.64#338.88
1068	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#338.88#339.12
1069	даже	даже	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#339.12#339.36
1070	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#339.36#339.6
1071	имеешь	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#339.6#339.84
1072	право	право	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#339.84#340.08
1073	такое	такой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#340.08#340.32
1074	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#340.32#340.586
1075	если	если	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#340.773#341.001
1076	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#341.001#341.229
1077	такое	такой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#341.229#341.457
1078	сказал	сказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#341.457#341.685
1079	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#341.685#341.913
1080	просто	просто	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#341.913#342.141
1081	попадешь	попасть	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#342.141#342.369
1082	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#342.369#342.597
1083	какой-нибудь	какой-нибудь	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#342.597#342.825
1084	черный	черный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#342.825#343.053
1085	список	список	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#343.053#343.281
1086	но	но	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#343.281#343.509
1087	если	если	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#343.509#343.737
1088	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#343.737#343.965
1089	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#343.965#344.193
1090	про	про	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#344.193#344.421
1091	пр...	пр...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#344.421#344.649
1092	профсоюзные	профсоюзный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#344.649#344.877
1093	вещи	вещь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#344.877#345.105
1094	и	и	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#345.105#345.333
